sample_index,sample_id,label_index,class_name,step,frame_index,patch_row,patch_col,R,G,B,ON_R,ON_G,ON_B,OFF_R,OFF_G,OFF_B
7227,train/Peach___healthy/017d3d86-12bf-4280-8929-10dcd504ac46___Rutg._HL 3671.JPG,6,Peach___healthy,10,9,1,6,0.4804534,0.4059436,0.4137868,0.0018232,0.0023662,0.0016283,0.0000000,0.0000000,0.0000000
7227,train/Peach___healthy/017d3d86-12bf-4280-8929-10dcd504ac46___Rutg._HL 3671.JPG,6,Peach___healthy,11,10,1,5,0.5118873,0.4373775,0.4452206,0.0646330,0.0833846,0.0574240,0.0000000,0.0000000,0.0000000
7227,train/Peach___healthy/017d3d86-12bf-4280-8929-10dcd504ac46___Rutg._HL 3671.JPG,6,Peach___healthy,12,11,1,4,0.5263481,0.4520221,0.4598039,0.0284194,0.0368352,0.0252866,0.0000000,0.0000000,0.0000000
7227,train/Peach___healthy/017d3d86-12bf-4280-8929-10dcd504ac46___Rutg._HL 3671.JPG,6,Peach___healthy,13,12,1,3,0.5265931,0.4531863,0.4594975,0.0004749,0.0028771,0.0000000,0.0000000,0.0000000,0.0005183
7227,train/Peach___healthy/017d3d86-12bf-4280-8929-10dcd504ac46___Rutg._HL 3671.JPG,6,Peach___healthy,14,13,1,2,0.1977329,0.1647059,0.1602328,0.0000000,0.0000000,0.0000000,0.9171723,1.0000000,0.7508897
7227,train/Peach___healthy/017d3d86-12bf-4280-8929-10dcd504ac46___Rutg._HL 3671.JPG,6,Peach___healthy,15,14,1,1,0.2064338,0.2398284,0.1735294,0.0439264,0.4154283,0.0625165,0.0000000,0.0000000,0.0000000
7227,train/Peach___healthy/017d3d86-12bf-4280-8929-10dcd504ac46___Rutg._HL 3671.JPG,6,Peach___healthy,16,15,1,0,0.5651961,0.5060049,0.5146446,0.9486710,0.7983797,0.7778494,0.0000000,0.0000000,0.0000000
7227,train/Peach___healthy/017d3d86-12bf-4280-8929-10dcd504ac46___Rutg._HL 3671.JPG,6,Peach___healthy,17,16,2,0,0.6030025,0.5447304,0.5558824,0.0660339,0.0824490,0.0604492,0.0000000,0.0000000,0.0000000
7227,train/Peach___healthy/017d3d86-12bf-4280-8929-10dcd504ac46___Rutg._HL 3671.JPG,6,Peach___healthy,18,17,2,1,0.3044118,0.3497549,0.2775123,0.0000000,0.0000000,0.0000000,0.6647286,0.4816601,0.5193924
7227,train/Peach___healthy/017d3d86-12bf-4280-8929-10dcd504ac46___Rutg._HL 3671.JPG,6,Peach___healthy,19,18,2,2,0.2045343,0.2596814,0.1650735,0.0000000,0.0000000,0.0000000,0.3964323,0.3265897,0.3950405
7227,train/Peach___healthy/017d3d86-12bf-4280-8929-10dcd504ac46___Rutg._HL 3671.JPG,6,Peach___healthy,20,19,2,3,0.4526348,0.4031250,0.3915441,0.7703149,0.4841457,0.6384801,0.0000000,0.0000000,0.0000000
7227,train/Peach___healthy/017d3d86-12bf-4280-8929-10dcd504ac46___Rutg._HL 3671.JPG,6,Peach___healthy,21,20,2,4,0.5490809,0.4773897,0.4845588,0.1964528,0.1886806,0.1666055,0.0000000,0.0000000,0.0000000
7227,train/Peach___healthy/017d3d86-12bf-4280-8929-10dcd504ac46___Rutg._HL 3671.JPG,6,Peach___healthy,22,21,2,5,0.5378677,0.4633578,0.4712010,0.0000000,0.0000000,0.0000000,0.0208399,0.0329591,0.0217326
7227,train/Peach___healthy/017d3d86-12bf-4280-8929-10dcd504ac46___Rutg._HL 3671.JPG,6,Peach___healthy,23,22,2,6,0.5155637,0.4410539,0.4488971,0.0000000,0.0000000,0.0000000,0.0427710,0.0544940,0.0376939
7227,train/Peach___healthy/017d3d86-12bf-4280-8929-10dcd504ac46___Rutg._HL 3671.JPG,6,Peach___healthy,24,23,2,7,0.5130515,0.4385417,0.4463848,0.0000000,0.0000000,0.0000000,0.0049338,0.0063112,0.0043634
7227,train/Peach___healthy/017d3d86-12bf-4280-8929-10dcd504ac46___Rutg._HL 3671.JPG,6,Peach___healthy,25,24,3,7,0.5339461,0.4626838,0.4696079,0.0407199,0.0599272,0.0397851,0.0000000,0.0000000,0.0000000
7227,train/Peach___healthy/017d3d86-12bf-4280-8929-10dcd504ac46___Rutg._HL 3671.JPG,6,Peach___healthy,26,25,3,6,0.5364584,0.4648284,0.4716912,0.0047889,0.0051726,0.0034732,0.0000000,0.0000000,0.0000000
7227,train/Peach___healthy/017d3d86-12bf-4280-8929-10dcd504ac46___Rutg._HL 3671.JPG,6,Peach___healthy,27,26,3,5,0.5338235,0.4623162,0.4693628,0.0000000,0.0000000,0.0000000,0.0049731,0.0059875,0.0038474
7227,train/Peach___healthy/017d3d86-12bf-4280-8929-10dcd504ac46___Rutg._HL 3671.JPG,6,Peach___healthy,28,27,3,4,0.3905025,0.3543505,0.3460172,0.0000000,0.0000000,0.0000000,0.3132266,0.2921290,0.2352271
7227,train/Peach___healthy/017d3d86-12bf-4280-8929-10dcd504ac46___Rutg._HL 3671.JPG,6,Peach___healthy,29,28,3,3,0.2143382,0.2697304,0.1735294,0.0000000,0.0000000,0.0000000,0.5883695,0.2996169,0.5162464
7227,train/Peach___healthy/017d3d86-12bf-4280-8929-10dcd504ac46___Rutg._HL 3671.JPG,6,Peach___healthy,30,29,3,2,0.2974878,0.3555760,0.2744485,0.3314783,0.3071190,0.3535161,0.0000000,0.0000000,0.0000000
7227,train/Peach___healthy/017d3d86-12bf-4280-8929-10dcd504ac46___Rutg._HL 3671.JPG,6,Peach___healthy,31,30,3,1,0.4578432,0.4583333,0.4227329,0.4331758,0.2824350,0.3337660,0.0000000,0.0000000,0.0000000
7227,train/Peach___healthy/017d3d86-12bf-4280-8929-10dcd504ac46___Rutg._HL 3671.JPG,6,Peach___healthy,32,31,3,0,0.6186275,0.5600491,0.5717525,0.3047612,0.2234390,0.2351462,0.0000000,0.0000000,0.0000000
7227,train/Peach___healthy/017d3d86-12bf-4280-8929-10dcd504ac46___Rutg._HL 3671.JPG,6,Peach___healthy,33,32,4,0,0.6510417,0.6038603,0.6136642,0.0520910,0.0842070,0.0554827,0.0000000,0.0000000,0.0000000
7227,train/Peach___healthy/017d3d86-12bf-4280-8929-10dcd504ac46___Rutg._HL 3671.JPG,6,Peach___healthy,34,33,4,1,0.5596201,0.5196691,0.5157475,0.0000000,0.0000000,0.0000000,0.1525455,0.1655832,0.1348118
7227,train/Peach___healthy/017d3d86-12bf-4280-8929-10dcd504ac46___Rutg._HL 3671.JPG,6,Peach___healthy,35,34,4,2,0.1727328,0.2350490,0.1330270,0.0000000,0.0000000,0.0000000,1.0000000,0.8333252,0.9173002
7227,train/Peach___healthy/017d3d86-12bf-4280-8929-10dcd504ac46___Rutg._HL 3671.JPG,6,Peach___healthy,36,35,4,3,0.3318015,0.3882966,0.3058824,0.6432970,0.5499790,0.6180170,0.0000000,0.0000000,0.0000000
7227,train/Peach___healthy/017d3d86-12bf-4280-8929-10dcd504ac46___Rutg._HL 3671.JPG,6,Peach___healthy,37,36,4,4,0.2080270,0.2517770,0.1722427,0.0000000,0.0000000,0.0000000,0.4631790,0.4713015,0.4346276
7227,train/Peach___healthy/017d3d86-12bf-4280-8929-10dcd504ac46___Rutg._HL 3671.JPG,6,Peach___healthy,38,37,4,5,0.2929534,0.2594976,0.2500613,0.3458916,0.0337814,0.2891683,0.0000000,0.0000000,0.0000000
7227,train/Peach___healthy/017d3d86-12bf-4280-8929-10dcd504ac46___Rutg._HL 3671.JPG,6,Peach___healthy,39,38,4,6,0.5718138,0.5088848,0.5125613,0.6579692,0.7260700,0.5401477,0.0000000,0.0000000,0.0000000
7227,train/Peach___healthy/017d3d86-12bf-4280-8929-10dcd504ac46___Rutg._HL 3671.JPG,6,Peach___healthy,40,39,4,7,0.5688113,0.5058824,0.5098040,0.0000000,0.0000000,0.0000000,0.0053175,0.0065380,0.0041938
7227,train/Peach___healthy/017d3d86-12bf-4280-8929-10dcd504ac46___Rutg._HL 3671.JPG,6,Peach___healthy,41,40,5,7,0.5792893,0.5164829,0.5203432,0.0186215,0.0231954,0.0160547,0.0000000,0.0000000,0.0000000
7227,train/Peach___healthy/017d3d86-12bf-4280-8929-10dcd504ac46___Rutg._HL 3671.JPG,6,Peach___healthy,42,41,5,6,0.3186888,0.2917892,0.2829044,0.0000000,0.0000000,0.0000000,0.5862505,0.6142809,0.4596485
7227,train/Peach___healthy/017d3d86-12bf-4280-8929-10dcd504ac46___Rutg._HL 3671.JPG,6,Peach___healthy,43,42,5,5,0.3250613,0.3727941,0.3004902,0.0201982,0.2726737,0.0473033,0.0000000,0.0000000,0.0000000
7227,train/Peach___healthy/017d3d86-12bf-4280-8929-10dcd504ac46___Rutg._HL 3671.JPG,6,Peach___healthy,44,43,5,4,0.2453431,0.3135417,0.2145221,0.0000000,0.0000000,0.0000000,0.2823240,0.1907670,0.2595633
7227,train/Peach___healthy/017d3d86-12bf-4280-8929-10dcd504ac46___Rutg._HL 3671.JPG,6,Peach___healthy,45,44,5,3,0.2254902,0.2741422,0.1934436,0.0000000,0.0000000,0.0000000,0.0851787,0.1481428,0.0803411
7227,train/Peach___healthy/017d3d86-12bf-4280-8929-10dcd504ac46___Rutg._HL 3671.JPG,6,Peach___healthy,46,45,5,2,0.4792892,0.4761029,0.4381740,0.7347754,0.6022065,0.6080318,0.0000000,0.0000000,0.0000000
7227,train/Peach___healthy/017d3d86-12bf-4280-8929-10dcd504ac46___Rutg._HL 3671.JPG,6,Peach___healthy,47,46,5,1,0.6519608,0.6050245,0.6131127,0.3114443,0.2667660,0.2611305,0.0000000,0.0000000,0.0000000
7227,train/Peach___healthy/017d3d86-12bf-4280-8929-10dcd504ac46___Rutg._HL 3671.JPG,6,Peach___healthy,48,47,5,0,0.6913603,0.6443015,0.6558824,0.0598452,0.0703305,0.0528894,0.0000000,0.0000000,0.0000000
7227,train/Peach___healthy/017d3d86-12bf-4280-8929-10dcd504ac46___Rutg._HL 3671.JPG,6,Peach___healthy,49,48,6,0,0.7018383,0.6547794,0.6626838,0.0153455,0.0180436,0.0080946,0.0000000,0.0000000,0.0000000
7227,train/Peach___healthy/017d3d86-12bf-4280-8929-10dcd504ac46___Rutg._HL 3671.JPG,6,Peach___healthy,50,49,6,1,0.6800858,0.6330270,0.6408701,0.0000000,0.0000000,0.0000000,0.0317979,0.0373243,0.0260211
7227,train/Peach___healthy/017d3d86-12bf-4280-8929-10dcd504ac46___Rutg._HL 3671.JPG,6,Peach___healthy,51,50,6,2,0.6716299,0.6188726,0.6286152,0.0000000,0.0000000,0.0000000,0.0126371,0.0249836,0.0150109
7227,train/Peach___healthy/017d3d86-12bf-4280-8929-10dcd504ac46___Rutg._HL 3671.JPG,6,Peach___healthy,52,51,6,3,0.4806986,0.4591912,0.4342525,0.0000000,0.0000000,0.0000000,0.3347147,0.3272983,0.2843528
7227,train/Peach___healthy/017d3d86-12bf-4280-8929-10dcd504ac46___Rutg._HL 3671.JPG,6,Peach___healthy,53,52,6,4,0.2836397,0.3361520,0.2520833,0.0000000,0.0000000,0.0000000,0.5208156,0.3418400,0.4127258
7227,train/Peach___healthy/017d3d86-12bf-4280-8929-10dcd504ac46___Rutg._HL 3671.JPG,6,Peach___healthy,54,53,6,5,0.2832108,0.3431985,0.2506740,0.0000000,0.0232042,0.0000000,0.0015285,0.0000000,0.0043588
7227,train/Peach___healthy/017d3d86-12bf-4280-8929-10dcd504ac46___Rutg._HL 3671.JPG,6,Peach___healthy,55,54,6,6,0.2611520,0.2941789,0.2398897,0.0000000,0.0000000,0.0000000,0.0818591,0.1699443,0.0341838
7227,train/Peach___healthy/017d3d86-12bf-4280-8929-10dcd504ac46___Rutg._HL 3671.JPG,6,Peach___healthy,56,55,6,7,0.5850490,0.5269608,0.5257353,0.7810008,0.6341817,0.5858793,0.0000000,0.0000000,0.0000000
7227,train/Peach___healthy/017d3d86-12bf-4280-8929-10dcd504ac46___Rutg._HL 3671.JPG,6,Peach___healthy,57,56,7,7,0.5716299,0.5196078,0.5156863,0.0000000,0.0000000,0.0000000,0.0234360,0.0155249,0.0150045
7227,train/Peach___healthy/017d3d86-12bf-4280-8929-10dcd504ac46___Rutg._HL 3671.JPG,6,Peach___healthy,58,57,7,6,0.4319240,0.4279412,0.3831495,0.0000000,0.0000000,0.0000000,0.2812210,0.2137684,0.2292871
7227,train/Peach___healthy/017d3d86-12bf-4280-8929-10dcd504ac46___Rutg._HL 3671.JPG,6,Peach___healthy,59,58,7,5,0.4467525,0.4316177,0.3973039,0.0344337,0.0095684,0.0284602,0.0000000,0.0000000,0.0000000
7227,train/Peach___healthy/017d3d86-12bf-4280-8929-10dcd504ac46___Rutg._HL 3671.JPG,6,Peach___healthy,60,59,7,4,0.6324142,0.5879902,0.5814338,0.3510363,0.3430908,0.2952234,0.0000000,0.0000000,0.0000000
7227,train/Peach___healthy/017d3d86-12bf-4280-8929-10dcd504ac46___Rutg._HL 3671.JPG,6,Peach___healthy,61,60,7,3,0.6707721,0.6187500,0.6222427,0.0600573,0.0570232,0.0532032,0.0000000,0.0000000,0.0000000
7227,train/Peach___healthy/017d3d86-12bf-4280-8929-10dcd504ac46___Rutg._HL 3671.JPG,6,Peach___healthy,62,61,7,2,0.6882966,0.6408701,0.6466299,0.0263102,0.0392852,0.0301604,0.0000000,0.0000000,0.0000000
7227,train/Peach___healthy/017d3d86-12bf-4280-8929-10dcd504ac46___Rutg._HL 3671.JPG,6,Peach___healthy,63,62,7,1,0.6950368,0.6479779,0.6558211,0.0099417,0.0123373,0.0110739,0.0000000,0.0000000,0.0000000
7227,train/Peach___healthy/017d3d86-12bf-4280-8929-10dcd504ac46___Rutg._HL 3671.JPG,6,Peach___healthy,64,63,7,0,0.7088236,0.6617647,0.6696079,0.0200381,0.0235483,0.0163230,0.0000000,0.0000000,0.0000000
7457,train/Soybean___healthy/0007ca44-b81d-475c-b8b5-c226a041f020___RS_HL 6331.JPG,7,Soybean___healthy,1,0,0,0,0.6368873,0.5957721,0.6583946,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
7457,train/Soybean___healthy/0007ca44-b81d-475c-b8b5-c226a041f020___RS_HL 6331.JPG,7,Soybean___healthy,2,1,0,1,0.6277574,0.5865809,0.6488358,0.0000000,0.0000000,0.0000000,0.0145838,0.0171774,0.0113704
7457,train/Soybean___healthy/0007ca44-b81d-475c-b8b5-c226a041f020___RS_HL 6331.JPG,7,Soybean___healthy,3,2,0,2,0.6277574,0.5881128,0.6434436,0.0000000,0.0029172,0.0000000,0.0000000,0.0000000,0.0064883
7457,train/Soybean___healthy/0007ca44-b81d-475c-b8b5-c226a041f020___RS_HL 6331.JPG,7,Soybean___healthy,4,3,0,3,0.6091912,0.5778799,0.6147672,0.0000000,0.0000000,0.0000000,0.0303211,0.0193926,0.0354402
7457,train/Soybean___healthy/0007ca44-b81d-475c-b8b5-c226a041f020___RS_HL 6331.JPG,7,Soybean___healthy,5,4,0,4,0.3619485,0.4860294,0.3724878,0.0000000,0.0000000,0.0000000,0.5142986,0.1907703,0.3816023
7457,train/Soybean___healthy/0007ca44-b81d-475c-b8b5-c226a041f020___RS_HL 6331.JPG,7,Soybean___healthy,6,5,0,5,0.4078431,0.4150123,0.4183824,0.1216484,0.0000000,0.0910646,0.0000000,0.1741615,0.0000000
7457,train/Soybean___healthy/0007ca44-b81d-475c-b8b5-c226a041f020___RS_HL 6331.JPG,7,Soybean___healthy,7,6,0,6,0.6127451,0.5664828,0.6039216,0.4096507,0.3452406,0.2848057,0.0000000,0.0000000,0.0000000
7457,train/Soybean___healthy/0007ca44-b81d-475c-b8b5-c226a041f020___RS_HL 6331.JPG,7,Soybean___healthy,8,7,0,7,0.6025123,0.5554535,0.5946079,0.0000000,0.0000000,0.0000000,0.0170098,0.0217228,0.0120836
7457,train/Soybean___healthy/0007ca44-b81d-475c-b8b5-c226a041f020___RS_HL 6331.JPG,7,Soybean___healthy,9,8,1,7,0.6212010,0.5715074,0.6072304,0.0311614,0.0318679,0.0164814,0.0000000,0.0000000,0.0000000
7457,train/Soybean___healthy/0007ca44-b81d-475c-b8b5-c226a041f020___RS_HL 6331.JPG,7,Soybean___healthy,10,9,1,6,0.4640319,0.4672794,0.4598039,0.0000000,0.0000000,0.0000000,0.2925621,0.2217133,0.2148428
7457,train/Soybean___healthy/0007ca44-b81d-475c-b8b5-c226a041f020___RS_HL 6331.JPG,7,Soybean___healthy,11,10,1,5,0.3214461,0.4580270,0.3433211,0.0000000,0.0000000,0.0000000,0.3667041,0.0220956,0.2255290
7457,train/Soybean___healthy/0007ca44-b81d-475c-b8b5-c226a041f020___RS_HL 6331.JPG,7,Soybean___healthy,12,11,1,4,0.3875613,0.5352941,0.4088848,0.1902692,0.1740151,0.1367791,0.0000000,0.0000000,0.0000000
7457,train/Soybean___healthy/0007ca44-b81d-475c-b8b5-c226a041f020___RS_HL 6331.JPG,7,Soybean___healthy,13,12,1,3,0.3852329,0.5054535,0.3855392,0.0000000,0.0000000,0.0000000,0.0060866,0.0633573,0.0456958
7457,train/Soybean___healthy/0007ca44-b81d-475c-b8b5-c226a041f020___RS_HL 6331.JPG,7,Soybean___healthy,14,13,1,2,0.5823529,0.5767157,0.5774510,0.4156803,0.1473147,0.3127322,0.0000000,0.0000000,0.0000000
7457,train/Soybean___healthy/0007ca44-b81d-475c-b8b5-c226a041f020___RS_HL 6331.JPG,7,Soybean___healthy,15,14,1,1,0.6479779,0.5979167,0.6566789,0.1088343,0.0403771,0.1007420,0.0000000,0.0000000,0.0000000
7457,train/Soybean___healthy/0007ca44-b81d-475c-b8b5-c226a041f020___RS_HL 6331.JPG,7,Soybean___healthy,16,15,1,0,0.6533701,0.6026348,0.6688726,0.0084545,0.0087918,0.0144355,0.0000000,0.0000000,0.0000000
7457,train/Soybean___healthy/0007ca44-b81d-475c-b8b5-c226a041f020___RS_HL 6331.JPG,7,Soybean___healthy,17,16,2,0,0.6914828,0.6444853,0.6951593,0.0578247,0.0750713,0.0302416,0.0000000,0.0000000,0.0000000
7457,train/Soybean___healthy/0007ca44-b81d-475c-b8b5-c226a041f020___RS_HL 6331.JPG,7,Soybean___healthy,18,17,2,1,0.5337010,0.5700368,0.5146446,0.0000000,0.0000000,0.0000000,0.2601534,0.1354518,0.2320178
7457,train/Soybean___healthy/0007ca44-b81d-475c-b8b5-c226a041f020___RS_HL 6331.JPG,7,Soybean___healthy,19,18,2,2,0.3357230,0.4764706,0.3323529,0.0000000,0.0000000,0.0000000,0.4600011,0.1975652,0.3346635
7457,train/Soybean___healthy/0007ca44-b81d-475c-b8b5-c226a041f020___RS_HL 6331.JPG,7,Soybean___healthy,20,19,2,3,0.3272059,0.4732843,0.3361520,0.0000000,0.0000000,0.0089178,0.0259538,0.0074132,0.0000000
7457,train/Soybean___healthy/0007ca44-b81d-475c-b8b5-c226a041f020___RS_HL 6331.JPG,7,Soybean___healthy,21,20,2,4,0.3645833,0.5180760,0.3817402,0.1102437,0.1010759,0.0996521,0.0000000,0.0000000,0.0000000
7457,train/Soybean___healthy/0007ca44-b81d-475c-b8b5-c226a041f020___RS_HL 6331.JPG,7,Soybean___healthy,22,21,2,5,0.3479167,0.5012255,0.3713848,0.0000000,0.0000000,0.0000000,0.0472539,0.0365295,0.0213808
7457,train/Soybean___healthy/0007ca44-b81d-475c-b8b5-c226a041f020___RS_HL 6331.JPG,7,Soybean___healthy,23,22,2,6,0.3112745,0.4501226,0.3287990,0.0000000,0.0000000,0.0000000,0.1122905,0.1186972,0.0945749
7457,train/Soybean___healthy/0007ca44-b81d-475c-b8b5-c226a041f020___RS_HL 6331.JPG,7,Soybean___healthy,24,23,2,7,0.5096814,0.5018995,0.4944240,0.4931225,0.1216666,0.3157193,0.0000000,0.0000000,0.0000000
7457,train/Soybean___healthy/0007ca44-b81d-475c-b8b5-c226a041f020___RS_HL 6331.JPG,7,Soybean___healthy,25,24,3,7,0.3027574,0.4043505,0.2986520,0.0000000,0.0000000,0.0000000,0.5145102,0.2378531,0.3838482
7457,train/Soybean___healthy/0007ca44-b81d-475c-b8b5-c226a041f020___RS_HL 6331.JPG,7,Soybean___healthy,26,25,3,6,0.2662378,0.4033701,0.2711397,0.0000000,0.0000000,0.0000000,0.1296554,0.0026820,0.0750816
7457,train/Soybean___healthy/0007ca44-b81d-475c-b8b5-c226a041f020___RS_HL 6331.JPG,7,Soybean___healthy,27,26,3,5,0.2921569,0.4325368,0.3058211,0.0947102,0.0780568,0.0943284,0.0000000,0.0000000,0.0000000
7457,train/Soybean___healthy/0007ca44-b81d-475c-b8b5-c226a041f020___RS_HL 6331.JPG,7,Soybean___healthy,28,27,3,4,0.2642157,0.3999387,0.2721814,0.0000000,0.0000000,0.0000000,0.1014500,0.0865274,0.0904994
7457,train/Soybean___healthy/0007ca44-b81d-475c-b8b5-c226a041f020___RS_HL 6331.JPG,7,Soybean___healthy,29,28,3,3,0.2740809,0.4175858,0.2743873,0.0373940,0.0482895,0.0063333,0.0000000,0.0000000,0.0000000
7457,train/Soybean___healthy/0007ca44-b81d-475c-b8b5-c226a041f020___RS_HL 6331.JPG,7,Soybean___healthy,30,29,3,2,0.2953432,0.4364583,0.2979780,0.0761888,0.0494347,0.0646785,0.0000000,0.0000000,0.0000000
7457,train/Soybean___healthy/0007ca44-b81d-475c-b8b5-c226a041f020___RS_HL 6331.JPG,7,Soybean___healthy,31,30,3,1,0.3209559,0.4557598,0.2948529,0.0847974,0.0483951,0.0000000,0.0000000,0.0000000,0.0081968
7457,train/Soybean___healthy/0007ca44-b81d-475c-b8b5-c226a041f020___RS_HL 6331.JPG,7,Soybean___healthy,32,31,3,0,0.6080883,0.6052083,0.5795344,0.6306143,0.3151164,0.5109143,0.0000000,0.0000000,0.0000000
7457,train/Soybean___healthy/0007ca44-b81d-475c-b8b5-c226a041f020___RS_HL 6331.JPG,7,Soybean___healthy,33,32,4,0,0.4257353,0.5229779,0.3822304,0.0000000,0.0000000,0.0000000,0.3563200,0.1610592,0.3189999
7457,train/Soybean___healthy/0007ca44-b81d-475c-b8b5-c226a041f020___RS_HL 6331.JPG,7,Soybean___healthy,34,33,4,1,0.3324755,0.4742647,0.3225490,0.0000000,0.0000000,0.0000000,0.2484723,0.1079394,0.1316768
7457,train/Soybean___healthy/0007ca44-b81d-475c-b8b5-c226a041f020___RS_HL 6331.JPG,7,Soybean___healthy,35,34,4,2,0.3750613,0.4982843,0.3757353,0.1228099,0.0552505,0.1195254,0.0000000,0.0000000,0.0000000
7457,train/Soybean___healthy/0007ca44-b81d-475c-b8b5-c226a041f020___RS_HL 6331.JPG,7,Soybean___healthy,36,35,4,3,0.3727941,0.4872549,0.3627451,0.0000000,0.0000000,0.0000000,0.0061240,0.0247294,0.0273527
7457,train/Soybean___healthy/0007ca44-b81d-475c-b8b5-c226a041f020___RS_HL 6331.JPG,7,Soybean___healthy,37,36,4,4,0.2675858,0.3754289,0.2598039,0.0000000,0.0000000,0.0000000,0.3318837,0.2864343,0.2571219
7457,train/Soybean___healthy/0007ca44-b81d-475c-b8b5-c226a041f020___RS_HL 6331.JPG,7,Soybean___healthy,38,37,4,5,0.3046569,0.4216299,0.3026961,0.1321821,0.1296709,0.1196597,0.0000000,0.0000000,0.0000000
7457,train/Soybean___healthy/0007ca44-b81d-475c-b8b5-c226a041f020___RS_HL 6331.JPG,7,Soybean___healthy,39,38,4,6,0.2939951,0.4120711,0.2880515,0.0000000,0.0000000,0.0000000,0.0359772,0.0253354,0.0385477
7457,train/Soybean___healthy/0007ca44-b81d-475c-b8b5-c226a041f020___RS_HL 6331.JPG,7,Soybean___healthy,40,39,4,7,0.3007353,0.4245098,0.2957721,0.0231243,0.0332621,0.0207521,0.0000000,0.0000000,0.0000000
7457,train/Soybean___healthy/0007ca44-b81d-475c-b8b5-c226a041f020___RS_HL 6331.JPG,7,Soybean___healthy,41,40,5,7,0.3067402,0.4366422,0.3102328,0.0201695,0.0315171,0.0374462,0.0000000,0.0000000,0.0000000
7457,train/Soybean___healthy/0007ca44-b81d-475c-b8b5-c226a041f020___RS_HL 6331.JPG,7,Soybean___healthy,42,41,5,6,0.3246324,0.4445466,0.3266544,0.0578223,0.0200670,0.0404618,0.0000000,0.0000000,0.0000000
7457,train/Soybean___healthy/0007ca44-b81d-475c-b8b5-c226a041f020___RS_HL 6331.JPG,7,Soybean___healthy,43,42,5,5,0.2851103,0.3908088,0.2761642,0.0000000,0.0000000,0.0000000,0.1309383,0.1421484,0.1302398
7457,train/Soybean___healthy/0007ca44-b81d-475c-b8b5-c226a041f020___RS_HL 6331.JPG,7,Soybean___healthy,44,43,5,4,0.3418505,0.4427083,0.3442402,0.1846581,0.1392934,0.1721914,0.0000000,0.0000000,0.0000000
7457,train/Soybean___healthy/0007ca44-b81d-475c-b8b5-c226a041f020___RS_HL 6331.JPG,7,Soybean___healthy,45,44,5,3,0.4203431,0.5265931,0.4091299,0.2101269,0.1936004,0.1351638,0.0000000,0.0000000,0.0000000
7457,train/Soybean___healthy/0007ca44-b81d-475c-b8b5-c226a041f020___RS_HL 6331.JPG,7,Soybean___healthy,46,45,5,2,0.4068627,0.5135417,0.4066176,0.0000000,0.0000000,0.0000000,0.0329202,0.0277270,0.0047889
7457,train/Soybean___healthy/0007ca44-b81d-475c-b8b5-c226a041f020___RS_HL 6331.JPG,7,Soybean___healthy,47,46,5,1,0.2957721,0.4163603,0.2761642,0.0000000,0.0000000,0.0000000,0.3193901,0.2309297,0.2970961
7457,train/Soybean___healthy/0007ca44-b81d-475c-b8b5-c226a041f020___RS_HL 6331.JPG,7,Soybean___healthy,48,47,5,0,0.4601103,0.5581495,0.4257353,0.4436110,0.3254908,0.3343993,0.0000000,0.0000000,0.0000000
7457,train/Soybean___healthy/0007ca44-b81d-475c-b8b5-c226a041f020___RS_HL 6331.JPG,7,Soybean___healthy,49,48,6,0,0.5797794,0.6184437,0.5445466,0.2348080,0.1146385,0.1921555,0.0000000,0.0000000,0.0000000
7457,train/Soybean___healthy/0007ca44-b81d-475c-b8b5-c226a041f020___RS_HL 6331.JPG,7,Soybean___healthy,50,49,6,1,0.4053309,0.5136030,0.3751225,0.0000000,0.0000000,0.0000000,0.3577307,0.2046442,0.2864620
7457,train/Soybean___healthy/0007ca44-b81d-475c-b8b5-c226a041f020___RS_HL 6331.JPG,7,Soybean___healthy,51,50,6,2,0.3634191,0.4677696,0.3594975,0.0000000,0.0000000,0.0000000,0.1101348,0.1032004,0.0330735
7457,train/Soybean___healthy/0007ca44-b81d-475c-b8b5-c226a041f020___RS_HL 6331.JPG,7,Soybean___healthy,52,51,6,3,0.3868873,0.5011643,0.3811274,0.0638202,0.0771018,0.0458299,0.0000000,0.0000000,0.0000000
7457,train/Soybean___healthy/0007ca44-b81d-475c-b8b5-c226a041f020___RS_HL 6331.JPG,7,Soybean___healthy,53,52,6,4,0.3156863,0.4224878,0.3149510,0.0000000,0.0000000,0.0000000,0.2047235,0.1882220,0.1478321
7457,train/Soybean___healthy/0007ca44-b81d-475c-b8b5-c226a041f020___RS_HL 6331.JPG,7,Soybean___healthy,54,53,6,5,0.3170343,0.4330882,0.3216912,0.0043472,0.0277171,0.0166138,0.0000000,0.0000000,0.0000000
7457,train/Soybean___healthy/0007ca44-b81d-475c-b8b5-c226a041f020___RS_HL 6331.JPG,7,Soybean___healthy,55,54,6,6,0.3137868,0.4344363,0.3182598,0.0000000,0.0034762,0.0000000,0.0103998,0.0000000,0.0083377
7457,train/Soybean___healthy/0007ca44-b81d-475c-b8b5-c226a041f020___RS_HL 6331.JPG,7,Soybean___healthy,56,55,6,7,0.4854167,0.5243260,0.4620098,0.4381810,0.2097397,0.2891052,0.0000000,0.0000000,0.0000000
